lights_1,lights_2,lights_3,lights_4,lights_5,lights_6,lights_7,speed,time
0,0,1,1,1,1,1,0.0,2023-12-25 05:02:35 UTC
0,0,0,0,0,0,0,0.0,2023-12-25 05:02:40 UTC
1,1,1,1,1,1,1,116.63,2023-12-25 05:02:45 UTC
1,1,1,1,1,1,1,93.52,2023-12-25 05:02:50 UTC
0,0,0,0,0,0,0,0.0,2023-12-25 05:02:55 UTC
1,1,1,1,1,0,0,65.83,2023-12-25 05:03:00 UTC
1,1,1,1,1,1,1,103.26,2023-12-25 05:03:05 UTC
1,1,1,1,0,0,0,45.59,2023-12-25 05:03:10 UTC
1,1,1,1,1,1,0,50.79,2023-12-25 05:03:15 UTC
1,1,1,1,1,1,1,91.27,2023-12-25 05:03:20 UTC
1,1,1,1,1,1,1,36.96,2023-12-25 05:03:25 UTC
0,0,1,1,1,1,0,0.0,2023-12-25 05:03:30 UTC
0,0,0,0,1,1,1,0.0,2023-12-25 05:03:35 UTC
1,1,1,1,1,0,0,74.75,2023-12-25 05:03:40 UTC
1,1,1,1,1,1,1,60.14,2023-12-25 05:03:45 UTC
1,1,1,1,1,1,1,76.22,2023-12-25 05:03:50 UTC
1,1,1,1,1,1,1,55.93,2023-12-25 05:03:55 UTC
1,1,1,1,1,1,0,50.02,2023-12-25 05:04:00 UTC
0,0,1,1,1,1,1,0.0,2023-12-25 05:04:05 UTC
1,1,1,1,1,1,1,74.93,2023-12-25 05:04:10 UTC
1,1,1,1,1,1,1,45.9,2023-12-25 05:04:15 UTC
1,1,1,1,1,1,0,84.44,2023-12-25 05:04:20 UTC
1,1,1,1,1,1,1,92.73,2023-12-25 05:04:25 UTC
1,1,1,1,1,0,0,80.94,2023-12-25 05:04:30 UTC
1,1,1,1,1,1,1,55.07,2023-12-25 05:04:35 UTC
1,1,1,1,1,1,1,118.38,2023-12-25 05:04:40 UTC
0,0,0,0,1,1,1,0.0,2023-12-25 05:04:45 UTC
1,1,1,1,0,0,0,36.5,2023-12-25 05:04:50 UTC
0,0,1,1,1,1,0,0.0,2023-12-25 05:04:55 UTC
1,1,1,1,1,1,1,39.46,2023-12-25 05:05:00 UTC
1,1,1,1,1,1,0,67.61,2023-12-25 05:05:05 UTC
0,0,1,1,1,1,1,0.0,2023-12-25 05:05:10 UTC
0,0,0,0,0,0,0,0.0,2023-12-25 05:05:15 UTC
1,1,1,1,1,1,1,111.59,2023-12-25 05:05:20 UTC
0,0,0,0,0,0,0,0.0,2023-12-25 05:05:25 UTC
1,1,1,1,0,0,0,31.24,2023-12-25 05:05:35 UTC
0,0,1,1,1,1,0,0.0,2023-12-25 05:05:40 UTC
1,1,1,1,1,1,1,116.02,2023-12-25 05:05:45 UTC
0,0,0,0,0,0,0,0.0,2023-12-25 05:05:50 UTC
1,1,1,1,1,0,0,67.78,2023-12-25 05:05:55 UTC
0,0,1,1,1,1,1,0.0,2023-12-25 05:06:00 UTC
0,0,0,0,0,0,0,0.0,2023-12-25 05:06:05 UTC
1,1,1,1,0,0,0,56.05,2023-12-25 05:06:10 UTC
0,0,1,1,1,1,0,0.0,2023-12-25 05:06:15 UTC
0,0,0,0,1,1,1,0.0,2023-12-25 05:06:20 UTC
1,1,1,1,0,0,0,33.83,2023-12-25 05:06:25 UTC
1,1,1,1,1,1,0,72.94,2023-12-25 05:06:30 UTC
1,1,1,1,1,1,1,36.71,2023-12-25 05:06:35 UTC
1,1,1,1,1,1,0,72.15,2023-12-25 05:06:40 UTC
1,1,1,1,1,1,1,38.79,2023-12-25 05:06:45 UTC
1,1,1,1,1,1,0,61.0,2023-12-25 05:06:50 UTC
1,1,1,1,1,1,1,30.85,2023-12-25 05:06:55 UTC
0,0,1,1,1,1,0,0.0,2023-12-25 05:07:00 UTC
1,1,1,1,1,1,1,81.55,2023-12-25 05:07:05 UTC
0,0,1,1,1,1,1,0.0,2023-12-25 05:07:10 UTC
0,0,0,0,0,0,0,0.0,2023-12-25 05:07:15 UTC
1,1,1,1,0,0,0,38.45,2023-12-25 05:07:20 UTC
1,1,1,1,1,1,0,33.39,2023-12-25 05:07:25 UTC
1,1,1,1,1,1,1,105.78,2023-12-25 05:07:30 UTC
1,1,1,1,1,1,1,77.39,2023-12-25 05:07:35 UTC
1,1,1,1,1,1,1,90.05,2023-12-25 05:07:40 UTC
1,1,1,1,1,0,0,74.59,2023-12-25 05:07:45 UTC
1,1,1,1,1,1,1,54.9,2023-12-25 05:07:50 UTC
1,1,1,1,1,1,1,115.0,2023-12-25 05:07:55 UTC
1,1,1,1,1,1,1,38.16,2023-12-25 05:08:00 UTC
0,0,1,1,1,1,0,0.0,2023-12-25 05:08:05 UTC
1,1,1,1,1,1,1,49.15,2023-12-25 05:08:10 UTC
1,1,1,1,1,1,0,57.23,2023-12-25 05:08:15 UTC
1,1,1,1,1,1,1,41.67,2023-12-25 05:08:20 UTC
1,1,1,1,1,1,1,97.76,2023-12-25 05:08:25 UTC
0,0,0,0,1,1,1,0.0,2023-12-25 05:08:30 UTC
1,1,1,1,0,0,0,52.88,2023-12-25 05:08:35 UTC
0,0,1,1,1,1,0,0.0,2023-12-25 05:08:40 UTC
1,1,1,1,1,1,1,114.29,2023-12-25 05:08:45 UTC
1,1,1,1,1,0,0,67.18,2023-12-25 05:08:50 UTC
1,1,1,1,1,1,1,72.85,2023-12-25 05:08:55 UTC
0,0,1,1,1,1,1,0.0,2023-12-25 05:09:00 UTC
1,1,1,1,1,1,1,101.31,2023-12-25 05:09:05 UTC
1,1,1,1,0,0,0,52.46,2023-12-25 05:09:10 UTC
1,1,1,1,1,1,0,36.15,2023-12-25 05:09:15 UTC
1,1,1,1,1,1,1,36.19,2023-12-25 05:09:20 UTC
1,1,1,1,1,1,1,43.85,2023-12-25 05:09:25 UTC
1,1,1,1,1,1,1,69.54,2023-12-25 05:09:30 UTC
1,1,1,1,1,1,1,43.53,2023-12-25 05:09:35 UTC
1,1,1,1,1,1,1,119.14,2023-12-25 05:09:40 UTC
0,0,0,0,1,1,1,0.0,2023-12-25 05:09:45 UTC
1,1,1,1,0,0,0,37.57,2023-12-25 05:09:50 UTC
1,1,1,1,1,1,0,78.47,2023-12-25 05:09:55 UTC
0,0,1,1,1,1,1,0.0,2023-12-25 05:10:00 UTC
1,1,1,1,1,1,1,120.48,2023-12-25 05:10:05 UTC
1,1,1,1,0,0,0,40.3,2023-12-25 05:10:10 UTC
1,1,1,1,1,1,0,69.97,2023-12-25 05:10:15 UTC
1,1,1,1,1,1,1,33.17,2023-12-25 05:10:20 UTC
0,0,1,1,1,1,0,0.0,2023-12-25 05:10:25 UTC
0,0,0,0,1,1,1,0.0,2023-12-25 05:10:30 UTC
1,1,1,1,1,0,0,75.03,2023-12-25 05:10:35 UTC
0,0,1,1,1,1,1,0.0,2023-12-25 05:10:40 UTC
1,1,1,1,0,0,0,44.41,2023-12-25 05:10:45 UTC
1,1,1,1,1,1,1,104.08,2023-12-25 05:10:50 UTC
1,1,1,1,1,1,1,31.14,2023-12-25 05:10:55 UTC
1,1,1,1,1,1,0,71.35,2023-12-25 05:11:00 UTC
1,1,1,1,1,1,1,44.15,2023-12-25 05:11:05 UTC
1,1,1,1,1,1,0,57.64,2023-12-25 05:11:10 UTC
1,1,1,1,1,1,1,41.2,2023-12-25 05:11:15 UTC
0,0,1,1,1,1,1,0.0,2023-12-25 05:11:20 UTC
1,1,1,1,1,1,1,36.11,2023-12-25 05:11:25 UTC
1,1,1,1,1,1,0,37.29,2023-12-25 05:11:30 UTC
1,1,1,1,1,1,1,75.76,2023-12-25 05:11:35 UTC
0,0,1,1,1,1,1,0.0,2023-12-25 05:11:40 UTC
1,1,1,1,0,0,0,41.53,2023-12-25 05:11:45 UTC
0,0,1,1,1,1,0,0.0,2023-12-25 05:11:50 UTC
1,1,1,1,1,1,1,65.9,2023-12-25 05:11:55 UTC
1,1,1,1,1,1,1,72.38,2023-12-25 05:12:00 UTC
1,1,1,1,1,1,1,39.26,2023-12-25 05:12:05 UTC
1,1,1,1,1,1,0,70.22,2023-12-25 05:12:10 UTC
1,1,1,1,1,1,1,51.91,2023-12-25 05:12:15 UTC
1,1,1,1,1,1,0,41.13,2023-12-25 05:12:20 UTC
1,1,1,1,1,1,1,30.51,2023-12-25 05:12:25 UTC
1,1,1,1,1,1,1,30.58,2023-12-25 05:12:30 UTC
1,1,1,1,1,1,1,68.16,2023-12-25 05:12:35 UTC
1,1,1,1,1,1,1,42.87,2023-12-25 05:12:40 UTC
1,1,1,1,1,1,0,82.56,2023-12-25 05:12:45 UTC
1,1,1,1,1,1,1,44.32,2023-12-25 05:12:50 UTC
1,1,1,1,1,1,0,54.79,2023-12-25 05:12:55 UTC
0,0,1,1,1,1,1,0.0,2023-12-25 05:13:00 UTC
1,1,1,1,1,1,1,71.12,2023-12-25 05:13:05 UTC
1,1,1,1,1,1,1,48.27,2023-12-25 05:13:10 UTC
1,1,1,1,1,1,0,59.68,2023-12-25 05:13:15 UTC
1,1,1,1,1,1,1,43.7,2023-12-25 05:13:20 UTC
0,0,1,1,1,1,1,0.0,2023-12-25 05:13:25 UTC
1,1,1,1,1,1,1,52.98,2023-12-25 05:13:30 UTC
1,1,1,1,1,1,0,56.43,2023-12-25 05:13:35 UTC
1,1,1,1,1,1,1,49.62,2023-12-25 05:13:40 UTC
1,1,1,1,1,1,1,65.89,2023-12-25 05:13:45 UTC
0,0,1,1,1,1,1,0.0,2023-12-25 05:13:50 UTC
0,0,0,0,0,0,0,0.0,2023-12-25 05:13:55 UTC
1,1,1,1,1,0,0,75.8,2023-12-25 05:14:00 UTC
1,1,1,1,1,1,1,57.76,2023-12-25 05:14:05 UTC
1,1,1,1,1,1,0,34.56,2023-12-25 05:14:10 UTC
0,0,1,1,1,1,1,0.0,2023-12-25 05:14:15 UTC
1,1,1,1,1,1,1,84.07,2023-12-25 05:14:20 UTC
1,1,1,1,1,1,1,30.62,2023-12-25 05:14:25 UTC
1,1,1,1,1,1,0,62.2,2023-12-25 05:14:30 UTC
0,0,1,1,1,1,1,0.0,2023-12-25 05:14:35 UTC
1,1,1,1,0,0,0,47.75,2023-12-25 05:14:40 UTC
1,1,1,1,1,1,0,40.74,2023-12-25 05:14:45 UTC
1,1,1,1,1,1,1,81.96,2023-12-25 05:14:50 UTC
1,1,1,1,1,1,1,74.04,2023-12-25 05:14:55 UTC
0,0,1,1,1,1,1,0.0,2023-12-25 05:15:00 UTC
1,1,1,1,1,0,0,62.1,2023-12-25 05:15:05 UTC
1,1,1,1,1,1,1,77.39,2023-12-25 05:15:10 UTC
1,1,1,1,1,1,1,69.32,2023-12-25 05:15:15 UTC
1,1,1,1,1,1,1,49.41,2023-12-25 05:15:20 UTC
0,0,1,1,1,1,0,0.0,2023-12-25 05:15:25 UTC
0,0,0,0,1,1,1,0.0,2023-12-25 05:15:30 UTC
1,1,1,1,0,0,0,45.28,2023-12-25 05:15:35 UTC
1,1,1,1,1,1,0,49.66,2023-12-25 05:15:40 UTC
1,1,1,1,1,1,1,86.42,2023-12-25 05:15:45 UTC
1,1,1,1,1,1,1,36.95,2023-12-25 05:15:50 UTC
1,1,1,1,1,1,0,51.0,2023-12-25 05:15:55 UTC
1,1,1,1,1,1,1,57.97,2023-12-25 05:16:00 UTC
1,1,1,1,1,1,1,103.81,2023-12-25 05:16:05 UTC
1,1,1,1,1,1,1,65.89,2023-12-25 05:16:10 UTC
0,0,1,1,1,1,1,0.0,2023-12-25 05:16:15 UTC
1,1,1,1,0,0,0,46.91,2023-12-25 05:16:20 UTC
1,1,1,1,1,1,0,51.37,2023-12-25 05:16:25 UTC
1,1,1,1,1,1,1,54.08,2023-12-25 05:16:30 UTC
0,0,1,1,1,1,1,0.0,2023-12-25 05:16:35 UTC
0,0,0,0,1,1,1,0.0,2023-12-25 05:16:40 UTC
0,0,0,0,0,0,0,0.0,2023-12-25 05:16:45 UTC
1,1,1,1,1,0,0,84.21,2023-12-25 05:16:55 UTC
0,0,1,1,1,1,1,0.0,2023-12-25 05:17:00 UTC
0,0,0,0,0,0,0,0.0,2023-12-25 05:17:05 UTC
1,1,1,1,1,0,0,71.95,2023-12-25 05:17:10 UTC
0,0,1,1,1,1,1,0.0,2023-12-25 05:17:15 UTC
1,1,1,1,0,0,0,44.97,2023-12-25 05:17:20 UTC
1,1,1,1,1,1,0,62.36,2023-12-25 05:17:25 UTC
1,1,1,1,1,1,1,57.33,2023-12-25 05:17:30 UTC
1,1,1,1,1,1,0,60.78,2023-12-25 05:17:35 UTC
1,1,1,1,1,1,1,38.27,2023-12-25 05:17:40 UTC
1,1,1,1,1,1,0,46.68,2023-12-25 05:17:45 UTC
0,0,1,1,1,1,1,0.0,2023-12-25 05:17:50 UTC
1,1,1,1,1,1,1,101.42,2023-12-25 05:17:55 UTC
1,1,1,1,0,0,0,53.91,2023-12-25 05:18:00 UTC
1,1,1,1,1,1,1,113.22,2023-12-25 05:18:05 UTC
1,1,1,1,1,1,1,34.0,2023-12-25 05:18:10 UTC
1,1,1,1,1,1,0,36.81,2023-12-25 05:18:15 UTC
1,1,1,1,1,1,1,65.56,2023-12-25 05:18:20 UTC
0,0,1,1,1,1,1,0.0,2023-12-25 05:18:25 UTC
1,1,1,1,0,0,0,48.75,2023-12-25 05:18:30 UTC
1,1,1,1,1,1,0,33.62,2023-12-25 05:18:35 UTC
1,1,1,1,1,1,1,38.92,2023-12-25 05:18:40 UTC
0,0,1,1,1,1,1,0.0,2023-12-25 05:18:45 UTC
0,0,0,0,1,1,1,0.0,2023-12-25 05:18:50 UTC
0,0,0,0,0,0,0,0.0,2023-12-25 05:18:55 UTC
1,1,1,1,1,1,1,96.24,2023-12-25 05:19:05 UTC
0,0,0,0,0,0,0,0.0,2023-12-25 05:19:10 UTC
1,1,1,1,1,0,0,66.02,2023-12-25 05:19:15 UTC
1,1,1,1,1,1,1,68.42,2023-12-25 05:19:20 UTC
0,0,1,1,1,1,1,0.0,2023-12-25 05:19:25 UTC
1,1,1,1,0,0,0,32.46,2023-12-25 05:19:30 UTC
1,1,1,1,1,1,0,65.96,2023-12-25 05:19:35 UTC
1,1,1,1,1,1,1,104.08,2023-12-25 05:19:40 UTC
1,1,1,1,0,0,0,56.04,2023-12-25 05:19:45 UTC
0,0,1,1,1,1,0,0.0,2023-12-25 05:19:50 UTC
0,0,0,0,1,1,1,0.0,2023-12-25 05:19:55 UTC
1,1,1,1,0,0,0,47.88,2023-12-25 05:20:00 UTC
0,0,1,1,1,1,0,0.0,2023-12-25 05:20:05 UTC
0,0,0,0,1,1,1,0.0,2023-12-25 05:20:10 UTC
1,1,1,1,0,0,0,36.61,2023-12-25 05:20:15 UTC
0,0,1,1,1,1,0,0.0,2023-12-25 05:20:20 UTC
1,1,1,1,1,1,1,99.61,2023-12-25 05:20:25 UTC
0,0,0,0,0,0,0,0.0,2023-12-25 05:20:30 UTC
1,1,1,1,1,1,1,106.83,2023-12-25 05:20:35 UTC
1,1,1,1,0,0,0,44.37,2023-12-25 05:20:40 UTC
1,1,1,1,1,1,0,57.77,2023-12-25 05:20:45 UTC
0,0,1,1,1,1,1,0.0,2023-12-25 05:20:50 UTC
0,0,0,0,1,1,1,0.0,2023-12-25 05:20:55 UTC
0,0,0,0,0,0,0,0.0,2023-12-25 05:21:00 UTC
1,1,1,1,1,0,0,68.17,2023-12-25 05:21:05 UTC
1,1,1,1,1,1,1,45.11,2023-12-25 05:21:10 UTC
1,1,1,1,1,1,0,54.78,2023-12-25 05:21:15 UTC
0,0,1,1,1,1,1,0.0,2023-12-25 05:21:20 UTC
1,1,1,1,1,1,1,58.67,2023-12-25 05:21:25 UTC
1,1,1,1,1,1,0,83.27,2023-12-25 05:21:30 UTC
1,1,1,1,1,1,1,73.6,2023-12-25 05:21:35 UTC
0,0,1,1,1,1,1,0.0,2023-12-25 05:21:40 UTC
0,0,0,0,0,0,0,0.0,2023-12-25 05:21:45 UTC
1,1,1,1,0,0,0,33.89,2023-12-25 05:21:50 UTC
0,0,1,1,1,1,0,0.0,2023-12-25 05:21:55 UTC
0,0,0,0,1,1,1,0.0,2023-12-25 05:22:00 UTC
0,0,0,0,0,0,0,0.0,2023-12-25 05:22:05 UTC
1,1,1,1,1,0,0,71.94,2023-12-25 05:22:10 UTC
1,1,1,1,1,1,1,75.83,2023-12-25 05:22:15 UTC
1,1,1,1,1,1,1,75.99,2023-12-25 05:22:20 UTC
1,1,1,1,1,1,1,71.89,2023-12-25 05:22:25 UTC
0,0,1,1,1,1,1,0.0,2023-12-25 05:22:30 UTC
1,1,1,1,0,0,0,48.0,2023-12-25 05:22:35 UTC
1,1,1,1,1,1,0,76.96,2023-12-25 05:22:40 UTC
1,1,1,1,1,1,1,46.15,2023-12-25 05:22:45 UTC
1,1,1,1,1,1,0,58.77,2023-12-25 05:22:50 UTC
1,1,1,1,1,1,1,79.98,2023-12-25 05:22:55 UTC
1,1,1,1,1,1,1,82.58,2023-12-25 05:23:00 UTC
1,1,1,1,1,1,1,51.7,2023-12-25 05:23:05 UTC
1,1,1,1,1,1,0,58.27,2023-12-25 05:23:10 UTC
0,0,1,1,1,1,1,0.0,2023-12-25 05:23:15 UTC
0,0,0,0,1,1,1,0.0,2023-12-25 05:23:20 UTC
0,0,0,0,0,0,0,0.0,2023-12-25 05:23:25 UTC
1,1,1,1,0,0,0,41.65,2023-12-25 05:23:30 UTC
0,0,1,1,1,1,0,0.0,2023-12-25 05:23:35 UTC
1,1,1,1,1,1,1,65.68,2023-12-25 05:23:40 UTC
1,1,1,1,1,1,1,33.26,2023-12-25 05:23:45 UTC
0,0,1,1,1,1,0,0.0,2023-12-25 05:23:50 UTC
1,1,1,1,1,1,1,38.76,2023-12-25 05:23:55 UTC
0,0,1,1,1,1,0,0.0,2023-12-25 05:24:00 UTC
1,1,1,1,1,1,1,42.23,2023-12-25 05:24:05 UTC
0,0,1,1,1,1,0,0.0,2023-12-25 05:24:10 UTC
1,1,1,1,1,1,1,93.31,2023-12-25 05:24:15 UTC
1,1,1,1,0,0,0,41.64,2023-12-25 05:24:20 UTC
0,0,1,1,1,1,0,0.0,2023-12-25 05:24:25 UTC
0,0,0,0,1,1,1,0.0,2023-12-25 05:24:30 UTC
1,1,1,1,0,0,0,54.04,2023-12-25 05:24:35 UTC
0,0,1,1,1,1,0,0.0,2023-12-25 05:24:40 UTC
0,0,0,0,1,1,1,0.0,2023-12-25 05:24:45 UTC
1,1,1,1,0,0,0,47.05,2023-12-25 05:24:50 UTC
1,1,1,1,1,1,0,34.79,2023-12-25 05:24:55 UTC
0,0,1,1,1,1,1,0.0,2023-12-25 05:25:00 UTC
1,1,1,1,1,1,1,39.51,2023-12-25 05:25:05 UTC
1,1,1,1,1,1,0,69.94,2023-12-25 05:25:10 UTC
1,1,1,1,1,1,1,41.66,2023-12-25 05:25:15 UTC
1,1,1,1,1,1,0,43.55,2023-12-25 05:25:20 UTC
1,1,1,1,1,1,1,100.0,2023-12-25 05:25:25 UTC
0,0,0,0,1,1,1,0.0,2023-12-25 05:25:30 UTC
1,1,1,1,1,0,0,60.79,2023-12-25 05:25:35 UTC
1,1,1,1,1,1,1,63.5,2023-12-25 05:25:40 UTC
0,0,1,1,1,1,1,0.0,2023-12-25 05:25:45 UTC
1,1,1,1,1,1,1,90.83,2023-12-25 05:25:50 UTC
0,0,0,0,0,0,0,0.0,2023-12-25 05:25:55 UTC
1,1,1,1,1,0,0,70.42,2023-12-25 05:26:00 UTC
1,1,1,1,1,1,1,64.1,2023-12-25 05:26:05 UTC
0,0,1,1,1,1,1,0.0,2023-12-25 05:26:10 UTC
0,0,0,0,0,0,0,0.0,2023-12-25 05:26:15 UTC
1,1,1,1,0,0,0,33.96,2023-12-25 05:26:25 UTC
1,1,1,1,1,1,0,60.94,2023-12-25 05:26:30 UTC
1,1,1,1,1,1,1,37.59,2023-12-25 05:26:35 UTC
1,1,1,1,1,1,0,56.59,2023-12-25 05:26:40 UTC
1,1,1,1,1,1,1,83.74,2023-12-25 05:26:45 UTC
0,0,1,1,1,1,1,0.0,2023-12-25 05:26:50 UTC
1,1,1,1,1,0,0,67.67,2023-12-25 05:26:55 UTC
1,1,1,1,1,1,1,42.25,2023-12-25 05:27:00 UTC
1,1,1,1,1,1,0,71.05,2023-12-25 05:27:05 UTC
0,0,1,1,1,1,1,0.0,2023-12-25 05:27:10 UTC
1,1,1,1,1,0,0,79.47,2023-12-25 05:27:15 UTC
0,0,1,1,1,1,1,0.0,2023-12-25 05:27:20 UTC
1,1,1,1,1,0,0,73.05,2023-12-25 05:27:25 UTC
1,1,1,1,1,1,1,53.5,2023-12-25 05:27:30 UTC
0,0,1,1,1,1,0,0.0,2023-12-25 05:27:35 UTC
1,1,1,1,1,1,1,68.8,2023-12-25 05:27:40 UTC
0,0,1,1,1,1,1,0.0,2023-12-25 05:27:45 UTC
1,1,1,1,0,0,0,32.61,2023-12-25 05:27:50 UTC
1,1,1,1,1,1,1,98.68,2023-12-25 05:27:55 UTC
1,1,1,1,1,1,1,30.67,2023-12-25 05:28:00 UTC
1,1,1,1,1,1,0,83.93,2023-12-25 05:28:05 UTC
1,1,1,1,1,1,1,49.36,2023-12-25 05:28:10 UTC
0,0,1,1,1,1,0,0.0,2023-12-25 05:28:15 UTC
0,0,0,0,1,1,1,0.0,2023-12-25 05:28:20 UTC
1,1,1,1,0,0,0,37.51,2023-12-25 05:28:25 UTC
1,1,1,1,1,1,0,41.18,2023-12-25 05:28:30 UTC
1,1,1,1,1,1,1,58.03,2023-12-25 05:28:35 UTC
1,1,1,1,1,1,1,78.85,2023-12-25 05:28:40 UTC
1,1,1,1,1,1,1,79.41,2023-12-25 05:28:45 UTC
1,1,1,1,1,1,1,71.88,2023-12-25 05:28:50 UTC
0,0,1,1,1,1,1,0.0,2023-12-25 05:28:55 UTC
1,1,1,1,1,0,0,78.66,2023-12-25 05:29:00 UTC
0,0,1,1,1,1,1,0.0,2023-12-25 05:29:05 UTC
0,0,0,0,0,0,0,0.0,2023-12-25 05:29:10 UTC
1,1,1,1,1,0,0,61.38,2023-12-25 05:29:15 UTC
1,1,1,1,1,1,1,36.01,2023-12-25 05:29:20 UTC
1,1,1,1,1,1,1,108.3,2023-12-25 05:29:25 UTC
0,0,0,0,1,1,1,0.0,2023-12-25 05:29:30 UTC
1,1,1,1,1,0,0,76.67,2023-12-25 05:29:35 UTC
1,1,1,1,1,1,1,51.39,2023-12-25 05:29:40 UTC
1,1,1,1,1,1,0,87.06,2023-12-25 05:29:45 UTC
1,1,1,1,1,1,1,58.85,2023-12-25 05:29:50 UTC
1,1,1,1,1,1,0,77.56,2023-12-25 05:29:55 UTC
1,1,1,1,1,1,1,94.37,2023-12-25 05:30:00 UTC
1,1,1,1,1,0,0,63.22,2023-12-25 05:30:05 UTC
0,0,1,1,1,1,1,0.0,2023-12-25 05:30:10 UTC
1,1,1,1,0,0,0,44.72,2023-12-25 05:30:15 UTC
1,1,1,1,1,1,1,111.32,2023-12-25 05:30:20 UTC
1,1,1,1,1,1,1,109.25,2023-12-25 05:30:25 UTC
1,1,1,1,1,1,1,113.39,2023-12-25 05:30:30 UTC
1,1,1,1,1,0,0,74.77,2023-12-25 05:30:35 UTC
0,0,1,1,1,1,1,0.0,2023-12-25 05:30:40 UTC
1,1,1,1,0,0,0,42.58,2023-12-25 05:30:45 UTC
0,0,1,1,1,1,0,0.0,2023-12-25 05:30:50 UTC
1,1,1,1,1,1,1,106.93,2023-12-25 05:30:55 UTC
1,1,1,1,1,1,1,93.83,2023-12-25 05:31:00 UTC
0,0,0,0,0,0,0,0.0,2023-12-25 05:31:05 UTC
1,1,1,1,0,0,0,36.48,2023-12-25 05:31:10 UTC
0,0,1,1,1,1,0,0.0,2023-12-25 05:31:15 UTC
1,1,1,1,1,1,1,106.26,2023-12-25 05:31:20 UTC
1,1,1,1,1,1,1,111.55,2023-12-25 05:31:25 UTC
1,1,1,1,1,1,1,114.15,2023-12-25 05:31:30 UTC
0,0,0,0,0,0,0,0.0,2023-12-25 05:31:35 UTC
1,1,1,1,1,0,0,72.69,2023-12-25 05:31:45 UTC
1,1,1,1,1,1,1,66.3,2023-12-25 05:31:50 UTC
1,1,1,1,1,1,1,33.39,2023-12-25 05:31:55 UTC
1,1,1,1,1,1,0,49.03,2023-12-25 05:32:00 UTC
1,1,1,1,1,1,1,65.76,2023-12-25 05:32:05 UTC
1,1,1,1,1,1,1,61.86,2023-12-25 05:32:10 UTC
1,1,1,1,1,1,1,57.65,2023-12-25 05:32:15 UTC
0,0,1,1,1,1,0,0.0,2023-12-25 05:32:20 UTC
1,1,1,1,1,1,1,39.54,2023-12-25 05:32:25 UTC
0,0,1,1,1,1,0,0.0,2023-12-25 05:32:30 UTC
1,1,1,1,1,1,1,73.07,2023-12-25 05:32:35 UTC
1,1,1,1,1,1,1,30.08,2023-12-25 05:32:40 UTC
0,0,1,1,1,1,0,0.0,2023-12-25 05:32:45 UTC
1,1,1,1,1,1,1,76.83,2023-12-25 05:32:50 UTC
0,0,1,1,1,1,1,0.0,2023-12-25 05:32:55 UTC
0,0,0,0,0,0,0,0.0,2023-12-25 05:33:00 UTC
1,1,1,1,0,0,0,43.98,2023-12-25 05:33:05 UTC
1,1,1,1,1,1,0,66.44,2023-12-25 05:33:10 UTC
1,1,1,1,1,1,1,41.28,2023-12-25 05:33:15 UTC
1,1,1,1,1,1,0,68.84,2023-12-25 05:33:20 UTC
0,0,1,1,1,1,1,0.0,2023-12-25 05:33:25 UTC
0,0,0,0,0,0,0,0.0,2023-12-25 05:33:30 UTC
1,1,1,1,0,0,0,52.21,2023-12-25 05:33:35 UTC
1,1,1,1,1,1,0,30.0,2023-12-25 05:33:40 UTC
1,1,1,1,1,1,1,37.29,2023-12-25 05:33:45 UTC
1,1,1,1,1,1,1,118.58,2023-12-25 05:33:50 UTC
1,1,1,1,1,1,1,41.83,2023-12-25 05:33:55 UTC
0,0,1,1,1,1,0,0.0,2023-12-25 05:34:00 UTC
1,1,1,1,1,1,1,89.65,2023-12-25 05:34:05 UTC
1,1,1,1,1,1,1,114.09,2023-12-25 05:34:10 UTC
1,1,1,1,0,0,0,52.11,2023-12-25 05:34:15 UTC
1,1,1,1,1,1,1,103.57,2023-12-25 05:34:20 UTC
1,1,1,1,1,1,1,86.23,2023-12-25 05:34:25 UTC
0,0,1,1,1,1,1,0.0,2023-12-25 05:34:30 UTC
1,1,1,1,0,0,0,49.43,2023-12-25 05:34:35 UTC
0,0,1,1,1,1,0,0.0,2023-12-25 05:34:40 UTC
1,1,1,1,1,1,1,69.6,2023-12-25 05:34:45 UTC
0,0,1,1,1,1,1,0.0,2023-12-25 05:34:50 UTC
0,0,0,0,0,0,0,0.0,2023-12-25 05:34:55 UTC
1,1,1,1,1,0,0,60.35,2023-12-25 05:35:00 UTC
1,1,1,1,1,1,1,120.58,2023-12-25 05:35:05 UTC
0,0,0,0,0,0,0,0.0,2023-12-25 05:35:10 UTC
1,1,1,1,1,0,0,77.47,2023-12-25 05:35:15 UTC
1,1,1,1,1,1,1,65.5,2023-12-25 05:35:20 UTC
1,1,1,1,1,1,1,60.91,2023-12-25 05:35:25 UTC
0,0,1,1,1,1,1,0.0,2023-12-25 05:35:30 UTC
1,1,1,1,1,0,0,70.68,2023-12-25 05:35:35 UTC
1,1,1,1,1,1,1,60.44,2023-12-25 05:35:40 UTC
0,0,1,1,1,1,1,0.0,2023-12-25 05:35:45 UTC
1,1,1,1,1,0,0,75.9,2023-12-25 05:35:50 UTC
0,0,1,1,1,1,1,0.0,2023-12-25 05:35:55 UTC
1,1,1,1,0,0,0,53.02,2023-12-25 05:36:00 UTC
1,1,1,1,1,1,0,32.4,2023-12-25 05:36:05 UTC
